"transaction_date","contractor","transaction_id","title","amount","account_name"
"2024-05-22","Publix","31e369a2-b57b-4d60-a142-0af930e5bb9c","Than among prepare tell into painting.","-299.40","Our account"
"2024-05-22","Safeway","320078a8-06ef-4770-9210-780f11aa2289","Pressure institution member.","-115.67","Our account"
"2024-05-23","Bank of Rome","96d7e21a-fa8b-4da9-9669-1a7e72e54bb8","Into impact task cold than.","-1083.18","My account"
"2024-05-23","Safeway","ce1da726-bae9-4b48-bfce-4f35e7d36156","Wear little week force dog else possible.","-134.27","Our account"
"2024-05-24","Walgreens","af1b0cdb-6619-44ce-8d67-76bf5282e359","Election firm notice simply social change soon.","-188.65","My account"
"2024-05-24","Publix","6dd4bc08-885b-4e86-8fab-23ebc169ceec","Memory art factor manage spend.","-283.39","Our account"
"2024-05-24","Bank of Rome","55bbc616-2044-4645-9475-edc7563bcf35","Where save high figure listen.","-810.91","Our account"
"2024-05-25","Wayfair","eae91871-2a75-4755-8082-11907e1a4cac","Finally white simple some visit doctor.","-1090.22","My account"
"2024-05-26","Starbucks","f91cef90-12d5-4df8-8cdd-7a5d99a7e2f2","Simple really hour week maybe.","-24.67","Our account"
"2024-05-26","Whole Foods","ed158952-8102-4fb5-8830-8e9d1b222745","Involve include treat former site.","-517.25","Our account"
"2024-05-26","LinkedIn Learning","e202edd1-781c-46aa-a41f-8ade0a5c0cb1","Price analysis single. Able purpose she.","-616.62","Our account"
"2024-05-26","PlayStation Store","f4b5adea-60b2-4167-9e1b-fa27caabb8e6","Determine choose kitchen city.","-910.32","My account"
"2024-05-28","Whole Foods","9f11bf2d-2734-4625-b0c5-2a761b530224","House stand bring catch.","-304.06","My account"
"2024-05-28","Walmart","c1d33b2b-d9a7-476e-90a0-8f08462e5da8","Experience card defense now live.","-199.27","Our account"
"2024-05-28","Publix","37b88aec-849c-42ed-9f45-9c33539960f0","Build husband public think raise.","-35.55","Our account"
"2024-05-28","Lowe's","2243a1e0-d7f0-4fc6-8df8-56ac1ec4fb11","Political law him.","-1283.14","Our account"
"2024-05-28","Bank of Rome","3085fc7e-45f2-41e8-aaed-a9985d246177","Yet friend personal increase.","-898.72","My account"
"2024-05-29","Starbucks","9735209b-3549-4b55-9d92-a49cad48c521","Alone one speak thus mean walk deal.","-68.14","Our account"
"2024-05-29","LinkedIn Learning","ffbb8dc2-8ad5-4d6a-906d-b627a4043ccc","Such community without candidate any.","-745.09","Our account"
"2024-05-30","LinkedIn Learning","79e89e2d-0d78-47f4-86ea-2f32bbc34d80","Notice save well mission land.","-698.84","My account"
"2024-05-30","GameStop","77accc07-3c20-4a6b-a608-3e49df5d98da","Point dark structure whose.","-914.49","Our account"
"2024-05-30","Amazon Prime","0441f522-1514-4124-931a-aba4e4722629","Mr defense people trial kid.","-34.35","My account"
"2024-05-30","Kroger","59ec592f-64d8-409c-8af2-e07af7b34f2f","Method sit civil theory size purpose key feeling.","-51.89","My account"
"2024-05-30","Home Depot","dd57c288-c07e-4791-8bdb-2342e87ce8c5","Woman police from husband which.","-218.94","Our account"
"2024-05-31","Kaiser Permanente","8dc53fd4-b904-4bc0-ba39-8955a946759d","Kind light each hospital time more week.","-82.90","My account"
"2024-05-31","Safeway","202fe7cb-d255-4cc5-a1e1-d0a04d10e593","Project call side nothing officer message over.","-309.34","My account"
"2024-05-31","Subway","fbf2d05d-853e-45c0-ace6-602447a9becf","Rise reflect step night before lawyer.","-25.52","My account"
"2024-06-01","Safeway","e23f8e88-43b1-4dc6-94e9-f98416f2eb24","Study wish health move. Western floor reality.","-65.80","Our account"
"2024-06-02","CVS Pharmacy","04fa6ca4-588f-4fb2-b295-2273c79010b8","Number product space none question collection.","-35.43","My account"
"2024-06-02","Amazon Prime","25396ee1-5b46-4603-acf3-172f47eda09a","Her dream indicate pressure theory.","-32.72","My account"
"2024-06-02","Starbucks","234e1b7e-3850-43e4-b285-885180ed3f9e","Able thousand happen force blue have.","-54.59","My account"
"2024-06-03","Wayfair","bda55c78-8b63-458c-9b40-01c404d1f49c","Program join second use hospital.","-266.26","Our account"
"2024-06-04","YouTube Premium","32246485-44d9-4b6e-919b-e03270d9b304","Exist low resource reveal finish community.","-44.53","Our account"
"2024-06-04","Trader Joe's","80cc9856-d65f-4274-8774-a7625eb8d108","Between among boy food wrong memory.","-28.14","Our account"
"2024-06-04","Whole Foods","65514be8-3bf8-4dfb-ac2f-86b4c8313827","Join couple company stage.","-153.26","My account"
"2024-06-04","Trader Joe's","36f5f0d7-b950-4335-b7c4-079aaf2bfcf9","Adult main work population radio at.","-378.26","My account"
"2024-06-04","Whole Foods","fbe18226-cb04-4c5f-a3f4-3fb6ab05673b","Big foot dog system operation morning sometimes.","-49.01","My account"
"2024-06-05","Target","b6132e03-d4d4-4e9a-8159-361482cd8cbb","Military side and life level floor politics in.","-207.44","My account"
"2024-06-05","Udemy","5e02a5a7-47b3-4dca-8b85-5ab05db25b42","Television table authority meeting list speech.","-541.43","Our account"
"2024-06-05","Walmart","b0d715ef-42dd-41ae-b5cf-ea3d26e89ea7","Develop air sister case truth over both.","-210.50","My account"
"2024-06-06","My Company","5c4cf914-96ec-4b0e-9d7b-0bc33021998f","Type nature nor avoid receive thus.","29219.75","Our account"
"2024-06-06","Rite Aid","9539f918-165f-4783-b708-70b3c0914017","Character check main sport others rest.","-159.87","My account"
"2024-06-07","Apple Music","67705b2d-2f1f-4789-8d6d-7ef55a102427","Read official simply family memory.","-51.20","Our account"
"2024-06-07","Spectrum","696e274a-fd4b-47aa-b400-52aa8db9a2e6","Decision sing long attack throw word lot.","-518.27","My account"
"2024-06-07","Bank of Rome","621f6852-da1f-4ad2-a12b-6d6f4922e802","During respond here small husband together down.","-1331.06","My account"
"2024-06-07","Target","369a3c36-68d7-4aff-852b-4ab25cd63770","Good visit general seat degree particular.","-238.67","My account"
"2024-06-08","Rite Aid","d77c9bd3-c9f5-4933-a2d6-4f3a7b82b589","Professional laugh development.","-106.56","My account"
"2024-06-09","Chipotle","b76f9d1f-74cd-4d24-b6e7-e677f33e4e4b","Heart never book those get still.","-81.70","My account"
"2024-06-09","Chipotle","e0bce90e-b79d-4f01-a3df-29cdcc43656b","Analysis better need food step course group.","-64.47","My account"
"2024-06-09","Bank of Rome","f794faf4-bca9-496c-9fc5-bf3de07fab25","Television certain unit shake black.","-854.88","My account"
"2024-06-09","Walmart","41ca5523-b98c-4ad6-97a6-9b61360461b7","Develop much break thousand. Book suggest sign.","-133.81","Our account"
"2024-06-10","Target","3a92bdde-b0d2-4701-949b-0e8283c3f34a","View four often energy note evening thousand.","-275.07","My account"
"2024-06-10","Trader Joe's","02de9918-78c1-494f-937a-4795130dea25","Though happy sort may.","-210.45","My account"
"2024-06-10","Bank of Rome","f83ac791-951d-42a3-8c03-46c9287452f2","Successful man business night senior eight easy.","-1001.45","Our account"
"2024-06-11","Kroger","0d4e01a9-557f-4430-9f7c-78101b93907c","His us seem page.","-97.05","Our account"
"2024-06-11","Costco","2f196197-f8db-46dc-becb-b5489e45c224","Surface individual somebody forward.","-386.16","Our account"
"2024-06-11","Udemy","e58ea110-e912-48cb-987c-fc8194aabd80","Culture own close.","-249.15","My account"
"2024-06-12","Safeway","3e1bf553-9f10-4874-adcf-83e7dcd22c7d","Thought way under financial be.","-142.01","My account"
"2024-06-12","AMC Theatres","9d9d0196-2628-40ba-833a-5d54933b23e7","Deep third lawyer against ability baby.","-417.93","Our account"
"2024-06-12","Starbucks","e204c515-8c8f-4fec-8244-1acde9a8209d","Individual film at majority.","-19.49","My account"
"2024-06-13","Chipotle","b4aee728-0885-418e-9533-02d51a32098a","Get machine man.","-55.97","My account"
"2024-06-13","Taco Bell","79b2239d-2725-49e4-a650-4d4d45a2e69d","Also provide do think break father.","-31.72","Our account"
"2024-06-13","Udemy","63fbf780-f1f3-40ce-8a1c-a06a74cf6405","Resource computer writer popular various.","-412.12","My account"
"2024-06-13","GameStop","fe8da5f3-1e05-4104-b117-77f845f7e73b","Government according where position stay black.","-615.07","My account"
"2024-06-13","Verizon","a8f65214-a91e-48fd-85aa-6ad5664a5801","Keep party million movement show possible.","-467.60","Our account"
"2024-06-13","Trader Joe's","5078fd1f-d798-4c53-a9f4-b3bc34a1aa81","Few wall four.","-185.03","Our account"
"2024-06-13","Aldi","c861a238-5418-48f2-a952-a006040b622f","Push speak this resource involve.","-125.77","Our account"
"2024-06-14","HBO Max","1fabe918-22bf-4af9-b103-a5ff789037ba","Ball prove effect development tell want car.","-46.32","My account"
"2024-06-15","Aldi","35d0cc82-7e8a-47ea-ae46-d571fecb50bd","Increase cold operation forward step.","-469.71","Our account"
"2024-06-15","Starbucks","dbed63eb-e1f7-4efa-a544-525a44e35ae7","Seek skin live international ball task author.","-59.70","Our account"
"2024-06-16","T-Mobile","a73c7efc-1a77-44c7-a4ff-2d0e784122b4","Father be project. Loss current different more.","-486.31","My account"
"2024-06-17","Lowe's","fad8e01e-4e6e-4cc0-9ceb-fdab574996e8","Treatment soon director tax wide husband.","-1126.07","Our account"
"2024-06-17","HBO Max","d46e85cf-f216-46bd-89d2-04722c8a6f1e","Star job kind example.","-49.79","Our account"
"2024-06-17","Wayfair","a6a98422-149e-4539-80a5-ae73402c03be","Fall activity price prepare issue.","-1243.92","My account"
"2024-06-17","Whole Foods","308f4391-fcff-4af3-99e4-f6a19e996ff2","Develop performance money social early.","-154.47","Our account"
"2024-06-18","Trader Joe's","4049ec8e-61ab-49b3-aec1-45fbf7dad470","Common they pick hard.","-262.27","My account"
"2024-06-18","Trader Joe's","77f1706e-a85a-4d49-95c2-43a39d880413","Million democratic learn system.","-372.90","Our account"
"2024-06-19","Disney+","225081e8-3c2b-4d7e-a52c-a332f18d7aaf","College process themselves among bar.","-39.64","My account"
"2024-06-19","Bed Bath & Beyond","244f4a60-025b-4f0a-8766-21ef4ec6d1be","Thus option student stay risk.","-374.33","My account"
"2024-06-19","Safeway","f1461224-9e03-409d-bec4-b247a957168a","Exactly simple machine herself you without.","-234.89","Our account"
"2024-06-20","Safeway","8667f826-c703-4864-b1cf-b8e748c7e811","Board to certain quickly move which.","-167.78","Our account"
"2024-06-21","LinkedIn Learning","15284fd2-3d99-467e-a9c2-39160fe75d5d","Well power stay condition.","-455.71","Our account"
"2024-06-22","Bank of Rome","15a791ff-fc72-4705-9c5d-922b3ae82805","Ok claim statement.","-656.52","Our account"
"2024-06-22","Bed Bath & Beyond","5cb8abf0-cddf-4516-9dac-3e530e3c46fc","Source fine weight dream page.","-146.62","My account"
"2024-06-23","Lowe's","53d024d4-1d24-4411-94bc-2d0ea051e9d8","Decide identify economy heart.","-249.75","My account"
"2024-06-23","Costco","97b537ed-c2b2-420b-b085-0d810ebf408c","Consumer itself leader sit.","-351.40","Our account"
"2024-06-23","GameStop","cbe2f7fa-30f4-4644-9230-7e02abf04abd","Second hospital keep office every.","-783.97","My account"
"2024-06-23","Bank of Rome","6fa0bfb9-4f18-4226-bd65-9a5b54d42b56","Along your would write level nor.","-990.83","Our account"
"2024-06-24","Costco","3a4168a8-94bf-4afd-a222-65c0e892a15c","Ahead play rock firm local itself.","-243.25","My account"
"2024-06-24","Walgreens Boots Alliance","b245a549-563d-47d7-8622-465888f66628","Address age too administration almost.","-41.73","Our account"
"2024-06-24","Disney+","f8f2c8fb-52a8-4ea9-92c6-359f9ee4f38a","Develop police eye compare player business.","-51.21","My account"
"2024-06-24","Kroger","6a1cc354-90d7-46a2-b2fb-0c59ec1e0bb1","Authority left onto.","-132.37","My account"
"2024-06-25","Kaiser Permanente","637f2551-fc6c-4aa4-ba06-9b33cea098bb","Real free question share.","-273.19","Our account"
"2024-06-26","Subway","1fe9067d-4687-40b5-ba84-a618e3273b7b","As method economy unit.","-84.79","Our account"
"2024-06-26","Hulu","68ac781f-f5c5-491c-a1d4-a47cf352beaf","Student American goal human wind responsibility.","-37.74","My account"
"2024-06-27","McDonald's","1ff95ee5-c1b2-4cfa-9a57-bc930b692872","Deal do window arm be until. Heart able ten.","-52.45","My account"
"2024-06-27","PlayStation Store","0b708da5-07b2-4b85-8195-8a5dd94bf7f0","Cultural light dog board.","-198.40","My account"
"2024-06-27","McDonald's","be51cae3-9441-4e05-90f3-b48536797c8f","News month coach plant practice list through.","-33.89","Our account"
"2024-06-27","Safeway","28b7032d-7c5d-4325-9c26-b026bfbd62a5","Expect friend for star shake race process.","-87.92","My account"
"2024-06-27","AMC Theatres","de5361b6-c3b1-46a3-862b-5c2939493b3a","Anything on every store serious national among.","-163.60","My account"
"2024-06-28","PlayStation Store","231c5462-586a-4f3a-94dc-0e67aeb5c116","None voice have job information need concern TV.","-815.56","Our account"
"2024-06-29","Udemy","f38e3d6b-1e1d-4a15-b1af-e582fb2fccc8","Table deep onto. Impact brother age.","-658.71","My account"
"2024-06-29","PlayStation Store","4822a185-d483-4ff9-bd2a-562023b93e74","Behind then behind tough.","-95.59","Our account"
"2024-06-30","Kaiser Permanente","ffc46e6f-b0aa-4369-8820-b525862e8276","Could wait present building attention half.","-37.66","Our account"
"2024-06-30","Trader Joe's","50f15cc6-6a76-4070-822e-842e5c738bcc","Age interesting near this race.","-68.19","My account"
"2024-06-30","Publix","cfce86ae-e14a-40d7-a126-feeb37996896","Teacher popular nor within person because check.","-293.78","Our account"
"2024-07-01","Bank of Rome","45628b43-6b68-4c90-908a-dc38be3c8bb2","Key way often. Seven television fear.","-934.47","Our account"
"2024-07-01","My Company","98e2feb8-bbb1-4b37-b26a-da54e17fc5fc","Because authority behind detail wife Mr stay.","34772.28","Our account"
"2024-07-01","Publix","8a03b156-d787-4a03-83ac-6f72868a38c3","Feel soldier may pay cut.","-73.21","Our account"
"2024-07-02","Disney+","208d4513-6041-457c-b3ca-dabf745a2fea","Chair appear produce would seem.","-41.76","My account"
"2024-07-02","Hulu","bd827c5e-77b3-4a3b-8c03-f622ee06ad22","Debate home kitchen public behavior.","-69.24","Our account"
"2024-07-02","Kroger","082d9e30-aea8-4f75-a905-6c2c4faa0174","Rule list detail song much indeed open.","-275.11","Our account"
"2024-07-02","Target","f250c02c-e9e9-42b1-b1ce-dd895a7125c0","Agree name pass or exist that.","-45.91","My account"
"2024-07-03","Walgreens","71bf5bf7-42ce-47b6-9dae-1c49cdf2f910","Article ball wish last bank record.","-135.96","My account"
"2024-07-03","Bed Bath & Beyond","1aef7129-1d19-40d1-b07b-100861605b67","Huge goal name hard.","-483.08","Our account"
"2024-07-03","Spectrum","cd5abb4a-2635-4766-ac28-0a5773146a8e","Phone require rule stop outside.","-480.17","My account"
"2024-07-03","Whole Foods","e0c3e585-9889-4c8e-842b-4944a58195d2","Particular poor event cold instead wind be name.","-37.61","Our account"
"2024-07-04","Coursera","34f91a2e-e41e-4387-8aed-1a3598f80fbc","To on share list those executive fear.","-1006.38","Our account"
"2024-07-04","IKEA","18ee2003-031c-43b6-a812-0e40a9059e87","Use end job relate fear.","-393.89","Our account"
"2024-07-05","Bank of Rome","e443b767-c3be-4be3-89b2-f23c60237598","Sell coach scene go here eight.","-1179.09","Our account"
"2024-07-05","Bank of Rome","798f7502-cebe-41d5-8bd8-b0ebe88cdf24","Town law anything.","-920.56","Our account"
"2024-07-05","Whole Foods","0587f01f-cd09-4147-8897-87193bd51f52","Difficult game adult city doctor blood.","-182.05","Our account"
"2024-07-05","My Company","ad01c72e-1b20-4737-b520-5f22a22389c9","Fill dinner community base mission than in help.","31632.33","Our account"
"2024-07-05","Walgreens Boots Alliance","daed6715-d26a-4c5e-9975-f61ee669a07e","Like head practice father present use know.","-289.26","Our account"
"2024-07-05","PlayStation Store","6aab63b7-8e8f-4542-b4c3-58863081657b","Both office share bring state month institution.","-894.82","Our account"
"2024-07-05","Kroger","bec7192a-5d5c-4443-b90b-72625c94f827","Weight fast firm. Whatever huge Mr.","-174.05","Our account"
"2024-07-06","Publix","07a32aef-7a85-4671-9ae4-8d5e519c645f","Evidence enjoy leg hit security.","-236.39","Our account"
"2024-07-06","PlayStation Store","58110690-4092-45ca-b3ff-2e6290cf391b","Magazine father later late common catch.","-175.41","My account"
"2024-07-06","Verizon","a1b8067d-1362-4235-a965-0dc5f690ec87","Free important onto opportunity walk.","-519.77","Our account"
"2024-07-06","LinkedIn Learning","8fe848cf-d9cc-4d65-9a05-7f30c4a252c1","Cup kind approach out chance from.","-335.85","My account"
"2024-07-08","Udemy","39491b12-7c51-4826-a3c4-e05b0b7d9ac3","Quality trial stage Mr top hold whole.","-741.18","My account"
"2024-07-08","Coursera","a1eadcf7-5b9c-46d3-9291-5cd9a7d2b975","Thus trouble rule serve power opportunity.","-612.74","Our account"
"2024-07-09","GameStop","4065695c-3417-4f34-a52e-a5d688f90618","Threat actually blue smile.","-299.79","Our account"
"2024-07-09","Bank of Rome","d77f7b34-7f74-4b7f-a35c-1e98bea45acb","Watch a computer so two.","-858.74","My account"
"2024-07-09","Udemy","f9bbeb4f-87c7-4fb2-8a16-b9cf0f23b86d","Religious like price man hope tax large.","-699.10","My account"
"2024-07-09","My Company","866aa0da-8390-45aa-b9b3-1ea4a32bd1a7","Phone billion feeling field.","34568.34","Our account"
"2024-07-09","Verizon","c9b63e84-65e3-4c4e-8e47-63e030db19f4","Attention perhaps laugh door.","-495.88","My account"
"2024-07-10","PlayStation Store","3b537ac2-79ad-4582-8c78-570e24ba4f08","Investment laugh still culture size rest skin.","-878.10","Our account"
"2024-07-10","Chipotle","4407bdc3-e060-42e7-8f81-57e4a24b53a2","Option defense together effect party particular.","-48.06","Our account"
"2024-07-11","Starbucks","f65d37c6-a2af-4954-96b4-9f21461347c5","Leader couple evening learn ball full.","-100.40","Our account"
"2024-07-11","Trader Joe's","465aa423-80c9-4b63-8b00-8a7c40a26fcc","For much trouble write process view.","-382.54","My account"
"2024-07-12","Home Depot","7c657af1-f7cf-436d-bfa9-c3ea3f8d3b61","Career against economic turn now home.","-607.91","My account"
"2024-07-12","Safeway","8c08bd01-30a0-4462-bc0b-ab70317b0563","Industry that note half evidence ahead.","-467.77","Our account"
"2024-07-12","Bank of Rome","ed231dcd-45c7-4869-93a4-2a9c5f059715","Among two blood.","-518.07","Our account"
"2024-07-13","Wayfair","d952b983-9e76-4f94-99a0-1ce15f9ce437","Power doctor sister keep area that information.","-347.76","My account"
"2024-07-13","AMC Theatres","f42e02bf-463b-4436-9c95-24551a5ae570","Others save four my effort.","-1186.78","My account"
"2024-07-13","Costco","b6004060-aec8-4ca4-a55c-6b001e5ddae7","Girl far become always.","-464.00","Our account"
"2024-07-14","Walmart","8d829a79-e4f8-42fb-b36b-ecb1c980b95a","Will gas between eight.","-36.46","My account"
"2024-07-14","Safeway","4b7a81d8-49ba-4b16-a762-1cb186d8e942","Number represent do space draw whose black fight.","-470.05","My account"
"2024-07-14","Amazon Prime","c41510de-ec18-4e7b-b64f-0ec7258b8a3d","Could also may his.","-58.97","Our account"
"2024-07-14","McDonald's","26961253-d661-4357-aeec-cf7767b2497c","Car address worry policy building.","-41.84","My account"
"2024-07-14","Coursera","22f31824-fcda-48e8-8969-273ff794a168","Glass executive sometimes. Step like sell use.","-743.69","Our account"
"2024-07-15","Costco","00d6c009-68de-4408-be98-36ff2e547f69","Pick foot type various question have.","-236.31","Our account"
"2024-07-15","Bank of Rome","58a76ac1-4e1d-4eb0-aa73-54bc1a38f964","College human sister movie represent.","-1243.18","Our account"
"2024-07-16","My Company","91b18480-772b-4294-8205-2f7a4f0b69aa","Trip game little next.","30025.53","My account"
"2024-07-16","Subway","06c4d3c7-03a2-4664-87c4-f6c663c00430","Husband available check management.","-47.88","My account"
"2024-07-16","Starbucks","58e9f2e8-6577-4b4e-b23e-6c571c1f995b","Throughout hit parent trial four western.","-96.04","My account"
"2024-07-17","My Company","c882e991-11b0-4925-a3dc-bee77030ed0a","Ask government card either fast daughter sell.","27434.09","Our account"
"2024-07-17","Taco Bell","eb1fc6a7-f081-4028-91a3-b0ee1265d55e","A accept these. Daughter spend different hot.","-60.28","Our account"
"2024-07-17","Home Depot","8f18237d-6910-40db-8915-4a74efd9ec81","For mention stay. Suggest window stuff agency.","-185.83","My account"
"2024-07-17","Lowe's","69957b29-70d5-4884-86a8-4ce77344d242","Call despite see total. Cause term quickly group.","-266.01","My account"
"2024-07-17","Walgreens Boots Alliance","42f62f7a-c0d7-48b6-b5c0-04361b2e97a4","Adult science business exist seven.","-59.18","My account"
"2024-07-18","GameStop","e7503dd7-a476-41e4-a05a-da4e0ecd6f6e","Green customer seek central street cover head.","-646.20","Our account"
"2024-07-18","Walmart","d3b84c90-6809-4b4d-a7bf-7479d06d86e9","Safe far few control on. Indeed fire yard local.","-33.86","Our account"
"2024-07-18","Walmart","33686ae2-5ed4-4cb5-95d9-cff0df410bca","System score news rate something others.","-229.89","Our account"
"2024-07-18","Safeway","a669386a-1ed6-499b-b5d9-5376bd9716c4","Collection least current low suffer.","-583.65","Our account"
"2024-07-18","AMC Theatres","f0d31ec0-2632-4a41-8e7a-25cac60ac671","Management various top.","-1378.26","Our account"
"2024-07-19","Amazon Prime","8feae15b-4855-4888-8022-80fc97e86285","Record suggest maybe hope forget.","-47.56","Our account"
"2024-07-19","Lowe's","d88ae833-03e8-4844-824e-121622b85f8e","Enough no remember simple small run keep.","-1418.34","My account"
"2024-07-19","Disney+","4129951d-03a1-4e02-877f-cc75f7361583","Occur one receive role mission.","-48.11","Our account"
"2024-07-19","Wayfair","104efa09-59cd-4ae3-9426-2a17fd020885","Few example tonight. Each thus institution.","-105.64","Our account"
"2024-07-20","Rite Aid","c7b18a36-6992-4c11-a970-f90fdf3d493f","Choice paper music laugh story election.","-75.92","My account"
"2024-07-20","YouTube Premium","af75f00a-d1dc-419e-8c51-654d4fe0db0d","Eat help age season necessary.","-48.60","My account"
"2024-07-22","Trader Joe's","4f5e2b79-a7b7-4072-adfc-4480ce76eb91","Carry throughout center out bag.","-308.05","My account"
"2024-07-23","Walmart","c24621f0-54e9-44e0-87cc-c63d84bdaa0c","Defense institution focus give audience surface.","-594.41","Our account"
"2024-07-23","Bank of Rome","0152745b-5365-4152-b25b-fe8407ab3f11","Sit leg think next anything politics fall.","-864.36","My account"
"2024-07-24","Bank of Rome","0db01ff2-089d-40e3-9263-c1ceb891bc47","Station contain push rock them.","-1061.10","Our account"
"2024-07-25","Walmart","3e389eca-ad06-4e36-ad5b-0a8c70c20ed0","Forward establish loss. Tax teacher newspaper.","-116.89","My account"
"2024-07-25","Disney+","cf716941-5dfd-47aa-aa74-75917ed46ae2","Raise despite key include near leader.","-57.72","My account"
"2024-07-25","Whole Foods","066c09f8-9b72-4888-999d-395d4e88e892","Range indicate animal deep.","-70.53","My account"
"2024-07-26","Target","6d439588-25f7-4f48-87d7-99badc72160f","Forward room PM campaign weight we nor.","-250.13","My account"
"2024-07-26","Chipotle","98d7b4d9-c57a-48ef-915f-e05766251159","Along behind war bed company yourself street.","-53.63","My account"
"2024-07-27","Target","60ccee01-0fb1-42e0-b6ff-31ae5f7288c4","Material partner source.","-240.43","Our account"
"2024-07-27","Walgreens","5270a884-a1ae-4260-a650-7ce9155a871f","Decide find political different moment.","-273.97","Our account"
"2024-07-27","Kroger","e6551dcc-85c3-4e20-9a86-5e7ec2897d66","Both play partner know first picture.","-170.14","Our account"
"2024-07-27","Coursera","92b81bdd-d885-45be-927f-c61c8ebfdc26","Increase mention risk just news.","-469.05","Our account"
"2024-07-28","T-Mobile","fe584099-6dbf-4c77-99b6-743180c5ce58","Window establish room southern surface.","-561.73","Our account"
"2024-07-29","Hulu","76cf6e86-47c7-40ba-a061-ae6ebfc989a0","Improve happy consider true work local artist.","-61.62","Our account"
"2024-07-30","Costco","397ba4d4-f88a-439d-8971-e376ed33543c","Point dinner article. Very girl inside officer.","-208.98","My account"
"2024-07-30","Lowe's","fb421f03-b6eb-423c-8c7d-cb6b390ec1a6","Information single heart green page so light.","-522.07","Our account"
"2024-07-31","Walmart","bb0fa0a7-f4cd-4b57-9b03-0be775c0bd99","Wish those music player news.","-16.77","My account"
"2024-07-31","Aldi","1211c3f2-fcdd-44b2-8555-36b02e417de4","Heart wish kitchen seek.","-334.66","Our account"
"2024-08-01","AMC Theatres","2f37356f-7184-4d37-b06a-6d9b943631fc","Anyone since remain light consumer.","-759.40","Our account"
"2024-08-01","Target","8b409137-cc5e-451f-ba24-1226a2d34e38","Our surface accept quickly special in.","-190.72","My account"
"2024-08-01","Home Depot","48bfd5bd-3858-4c6b-82fa-a5ac09ddf729","Current seat when light.","-62.35","Our account"
"2024-08-01","Udemy","a6aee426-fc22-49f4-a666-3d94efa59aab","Through civil watch hard international might.","-669.09","Our account"
"2024-08-01","GameStop","e480f9c4-d929-4912-9c90-b2f442ed82d5","Meet development a direction.","-1020.80","Our account"
"2024-08-02","Taco Bell","bcdb697d-05f6-44b3-94ed-a325ed7ae1b8","Clearly of executive truth argue result better.","-68.82","Our account"
"2024-08-02","Safeway","b25d604c-ed0c-42d7-99b0-6750f63bc33b","Remember collection lawyer happen politics.","-311.51","My account"
"2024-08-02","Subway","d08af4bb-825c-4420-9a79-50969f41aa79","It impact site make.","-106.11","Our account"
"2024-08-03","Aldi","0f26af2f-57e2-4e5c-8121-deca01d465f6","Food coach term order. Three take bed care.","-148.88","Our account"
"2024-08-03","CVS Pharmacy","d756f09b-79da-4d94-846b-40d389e81ffd","Plant middle huge song necessary almost idea.","-259.05","My account"
"2024-08-04","Bed Bath & Beyond","277d7c85-2d0d-426f-8a38-9d8ddda434fb","Economy suddenly must move you thus no.","-637.45","Our account"
"2024-08-04","Coursera","5f1b0f79-3086-49aa-a3fe-a989fb408c73","Spend game allow try kid. Day state drop stock.","-424.38","My account"
"2024-08-04","Hulu","07cb6fe9-8b5e-4cbb-9405-2f6133d0e367","Catch also from career financial.","-29.00","My account"
"2024-08-05","Aldi","c4ec5eb6-66dd-48fe-9a9f-756e1076ba59","Take economic approach while. Let other believe.","-215.25","My account"
"2024-08-05","PlayStation Store","54213caa-cbe7-4bff-a82d-62c98316e620","Speech most office run.","-241.29","My account"
"2024-08-06","Walmart","7467fefb-315f-41f8-9a7c-4754542756b3","Likely idea customer state.","-56.13","My account"
"2024-08-06","Udemy","ccd66fa7-8282-4f9b-86a0-78a92bdc5f3b","Heavy probably character reason necessary.","-597.85","My account"
"2024-08-07","IKEA","66cbb25f-51af-4fad-8b02-fc82462ecf10","Small position song.","-373.04","Our account"
"2024-08-07","Walmart","d6a4733f-cfe3-40a0-93a0-5412938790f1","Although rock character pick.","-308.90","Our account"
"2024-08-07","Costco","522d663f-507d-4388-a5e4-2ff70bf851ff","Same agreement tree day.","-236.73","Our account"
"2024-08-07","Whole Foods","e0ff1284-2e36-408f-a542-5b3ebefd86e3","Score series get beyond produce tree prove.","-281.72","Our account"
"2024-08-07","PlayStation Store","69fef634-54c9-412c-bb33-bb736011f25b","Benefit a buy hospital media.","-953.87","My account"
"2024-08-08","Walmart","b50a4c9a-60ce-4fb2-9815-6cfc95dca3d1","Data floor later our brother.","-264.72","Our account"
"2024-08-09","Home Depot","f8f55f44-3b31-409d-a465-9e7758fb1ce3","Relate within my else.","-12.83","My account"
"2024-08-09","Udemy","e5b3d262-257d-4a9c-8a46-38850366c393","Time soldier charge alone include.","-794.23","Our account"
"2024-08-09","Bank of Rome","dd135f19-3c2d-47a3-951a-09d15ba9d2cd","Dark think still best edge cost daughter.","-1316.95","My account"
"2024-08-10","CVS Pharmacy","f28d42fc-2b25-4dd5-9dac-b8c6d4fcee35","Say charge change total although threat too pay.","-402.62","Our account"
"2024-08-10","AT&T","544ffc49-7c24-471d-8076-4aa2ac83a1c9","White past quickly see east close couple role.","-548.70","My account"
"2024-08-10","Safeway","8e5aae11-f456-4adb-b8c1-cc2502d2ad8d","Personal age worry reveal out probably many.","-459.64","Our account"
